http://linkedu.eu/dedalo/explanationPattern.owl#Explanation,33
https://purl.org/heals/eo#SystemRecommendation,23
https://purl.org/heals/eo#CounterfactualExplanation,19
https://purl.org/heals/eo#ScientificKnowledge,10
https://purl.org/heals/eo#DeductiveTask,2
