http://w3id.org/devops-infra/software#Software,33
http://w3id.org/devops-infra/software#ServiceModule,22
http://w3id.org/devops-infra/software#SoftwareDirectory,21
http://w3id.org/devops-infra/software#ServiceModuleVersion,20
http://w3id.org/devops-infra/software#File,16
http://w3id.org/devops-infra/software#AutoDeployPackage,13
http://w3id.org/devops-infra/software#AutoInstallPackage,13
